,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,NbContacts,LastContactDays,SatisfactionScore,FeedbackText,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
5094,C5006,Male,0,No,No,51,East,89.0,No,One year,127.97,55.54,Bank transfer,,3.0,27.0,3.0,Everything works fine for our afmily,44.4,35.0,Yes,No
5095,C5007,Male,0,Yes,Yes,63,East,87.0,No,Month-to-month,22.19,301.53,Credit card,Fiber optic,1.0,17.0,3.0,"Honestly, got a minnor outage last week Happy with the intenret speed and support Thank you.",69.3,43.0,No,No
5096,C5008,Male,0,No,No,1,East,74.0,No,Month-to-month,119.49,2372.49,Credit card,DSL,,,,,18.1,43.0,No,No
5097,C5009,Female,0,No,Yes,19,East,42.0,No,Month-to-month,40.97,1128.57,Credit card,Fiber optic,3.0,176.0,3.0,Good value for hte money,23.0,33.0,No,No
5098,C5010,Male,0,Yes,No,35,North,83.0,No,Month-to-month,24.12,967.28,Electronic check,,1.0,110.0,5.0,GOOD VALUE FRO THE MONEY,82.0,32.0,No,No
5099,C5011,Male,1,Yes,No,63,South,33.0,No,One year,125.4,10301.05,Credit card,DSL,0.0,52.0,2.0,Happy with the internet speed and support Email support replies after some days,102.1,34.0,Yes,Yes
5100,C5012,Female,0,No,No,26,East,75.0,No,One year,66.1,1136.89,Electronic check,,1.0,57.0,4.0,"Phone lie is fine, internet varies",12.7,33.0,Yes,Yes
5101,C5013,Female,0,,No,13,West,58.0,Yes,Month-to-month,69.65,2301.43,Electronic check,Fiber optic,3.0,3.0,2.0,Average experience so ffar,41.1,44.0,No,Yes
5102,C5014,Male,0,Yes,,23,East,68.0,No,One year,115.69,95.17,Bank transfer,Fiber optic,5.0,118.0,5.0,Good value for the money Billing is clear and correct each month,,36.0,Yes,Yes
5103,C5015,Male,0,No,No,35,South,38.0,No,Month-to-month,72.13,313.21,Bank transfer,Fiber optic,2.0,170.0,3.0,"Helpful chat support, fats resolution No issues lately, satisfied customer",9.0,44.0,No,No
5104,C5016,Male,1,Yes,Yes,12,West,73.0,Yes,Month-to-month,127.25,1133.95,Bank transfer,DSL,0.0,92.0,5.0,Got a mminor outage last week Thank you.,14.5,32.0,Yes,No
5105,C5017,Male,0,Yes,No,9,North,64.0,Yes,Month-to-month,117.22,1973.5,Credit card,Fiber optic,1.0,104.0,2.0,"Too expensive for poor quality, thinking to cancel Billing errors keep happening, I am really tired of ths",,47.0,No,No
5106,C5018,Male,0,No,No,67,North,60.0,Yes,Two year,119.44,,Credit card,,2.0,25.0,3.0,"Outages every week, unacceptable service Thank yoou.",64.6,35.0,No,Yes
5107,C5019,Female,0,No,No,44,South,48.0,No,Two year,109.2,5012.82,Credit card,DSL,4.0,17.0,4.0,"Got a minor outage last week Occasional hiccups but nothing too bad Honestly, billign is clear and correct eeach month",52.6,47.0,No,No
5108,C5020,Female,1,No,Yes,61,North,32.0,No,One year,82.33,4174.03,Electronic check,Fiber optic,0.0,85.0,2.0,Billing is cear and correct each month!!!,71.5,40.0,No,Yes
5109,C5021,Male,0,Yes,Yes,21,East,65.0,No,Month-to-month,36.01,,Mailed check,DSL,0.0,147.0,4.0,"Got a mnor outage last week No issues lately, satisfied customer",30.5,43.0,No,
5110,C5022,Male,0,Yes,No,7,North,79.0,No,Month-to-month,48.04,,Credit card,,4.0,132.0,5.0,"GOOD VALUE FOR THE MONEY HONESTLLY, PHONE LINE IS FINE, INTERNET VARIES NO ISSUES LATELY, SATISFIED CUSTOMER!",67.5,41.0,No,No
5111,C5023,Female,0,No,,11,North,87.0,No,Month-to-month,35.01,1751.07,Electronic check,DSL,4.0,55.0,4.0,"No issues latelyy, satisfied customer",32.3,39.0,No,Yes
5112,C5024,Male,1,Yes,Yes,45,South,20.0,No,,,,,,,,,,14.4,42.0,Yes,No
5113,C5025,Male,0,Yes,Yes,32,East,55.0,No,Month-to-month,69.96,3619.9,Bank transfer,DSL,3.0,58.0,3.0,"Helpful chaat support, fast resolution",14.8,45.0,Yes,No
5114,C5026,Male,0,,Yes,36,West,75.0,No,Month-to-month,57.03,38.18,Bank transfer,DSL,3.0,165.0,1.0,Sometimes the speed drrops at night,70.4,41.0,Yes,No
5115,C5027,Male,0,No,No,37,West,84.0,No,One year,37.26,1931.8,Electronic check,,6.0,16.0,3.0,"Everything works fine for our family Email support replies after some days No issues lately, satisfied customer!!",129.2,44.0,Yes,No
5116,C5028,Male,0,Yes,No,41,North,62.0,No,Month-to-month,57.38,4317.68,Electronic check,Fiber optic,5.0,81.0,1.0,"HONESTLY, GREAT SERVICE AND FAIR PRICE GOD VALUE FOR THE MONEY",168.3,34.0,No,No
5117,C5029,Female,0,Yes,Yes,49,East,61.0,No,Month-to-month,22.76,,Electronic check,DSL,,,,,71.3,40.0,No,Yes
5118,C5030,Male,1,No,Yes,15,North,,Yes,One year,103.12,6094.31,Electronic check,DSL,2.0,141.0,3.0,"Speed never matches what was promised in the contrat It works, not amazing, not terrible Thank you.",871.2,38.0,Yes,Yes
5119,C5031,Male,1,No,No,13,South,83.0,No,Month-to-month,60.04,3077.89,Electronic check,Fiber optic,2.0,102.0,1.0,"Good service overall, nothing majro to complain about",52.2,37.0,Yes,No
5120,C5032,Male,1,Yes,Yes,53,West,88.0,Yes,Month-to-month,49.0,2927.66,Bank transfer,,3.0,88.0,1.0,Speed never matches wwhat was promised in the contract,25.3,46.0,Yes,
5121,C5033,Female,0,No,No,33,South,78.0,No,Month-to-month,123.27,,Bank transfer,Fiber optic,2.0,52.0,4.0,"Phone line is finee, internet varies",33.9,35.0,Yes,Yes
5122,C5034,Female,0,Yes,No,72,North,34.0,No,Two year,70.98,602.2,Electronic check,Fiber optic,1.0,59.0,3.0,"Helpful chat support, fast resolution Hellpful chat support, fast resolution!!",66.7,35.0,Yes,No
5123,C5035,Female,1,Yes,No,32,South,88.0,Yes,Two year,91.17,2112.0,Credit card,Fiber optic,,,,,,37.0,No,Yes
5124,C5036,Female,0,No,No,48,North,53.0,No,Month-to-month,81.96,1697.21,Electronic check,,2.0,32.0,2.0,Got a minor outage last week Everything works fine for our family Thank you.,19.3,43.0,No,No
5125,C5037,Male,0,Yes,No,68,South,85.0,No,One year,106.0,3419.75,Bank transfer,DSL,0.0,2.0,,Happy with the internet speed and suupport,17.1,39.0,No,Yes
5126,C5038,Female,0,,Yes,57,South,38.0,No,One year,50.61,,Bank transfer,Fiber optic,2.0,148.0,2.0,"PHONE LINE IS FINE, INTERNET VARIES EMAIL SUPPORT REPLIES AFTER SOEM DAAYS SERVICE IS OKAY BUT COULD BE BETER!!!",10.0,34.0,No,Yes
5127,C5039,Male,1,No,No,62,South,63.0,No,One year,65.59,2488.19,Electronic check,DSL,1.0,143.0,3.0,Sometimes the speed drops at night Occasional hicups but nothing too bad Great service and fair price,37.5,38.0,No,No
5128,C5040,Male,0,No,Yes,2,West,63.0,No,Month-to-month,37.35,1901.22,Credit card,,2.0,78.0,3.0,EVERYTHING ORKS FINE FOR OUR FAMILY,15.0,32.0,No,No
5129,C5041,Female,1,No,No,16,East,33.0,Yes,,,,,,3.0,151.0,,"Latency and disconnects mmake it impossible to work Honestly, very bbad support, no one answers my calls thank you.",11.0,51.0,No,Yes
5130,C5042,Female,0,Yes,,8,West,39.0,Yes,Month-to-month,66.83,2345.22,Credit card,,4.0,85.0,3.0,"Honesstly, internet is slow and unstable almost every evening",78.0,53.0,Yes,
5131,C5043,Female,0,Yes,No,19,West,23.0,No,One year,56.54,4766.7,Credit card,Fiber optic,0.0,66.0,5.0,"The new router works well, stable connection Happy with the internet speed and support Thank you.",,35.0,No,Yes
5132,C5044,Female,0,Yes,Yes,32,East,,No,Month-to-month,78.41,1989.51,Credit card,,0.0,7.0,2.0,"Everything works fine for our family Thank you. Honestly, the new router works well, stable connection thannk you.",38.9,32.0,No,No
5133,C5045,Female,0,,Yes,67,South,62.0,No,Month-to-month,39.02,1108.39,Credit card,Fiber optic,2.0,11.0,1.0,Everythinng works fine for our family!!!,20.0,39.0,Yes,Yes
5134,C5046,Male,0,Yes,No,32,North,,Yes,One year,112.87,5291.8,Credit card,Fiber optic,,,,,23.1,48.0,No,No
5135,C5047,Female,1,No,No,25,East,45.0,No,One year,102.24,2431.57,Credit card,DSL,,,,,34.7,56.0,Yes,No
5136,C5048,Female,0,Yes,No,53,South,34.0,No,Month-to-month,82.95,531.79,Credit card,,4.0,30.0,5.0,Happy with the niternet speed and support,125.7,50.0,No,Yes
5137,C5049,Female,0,Yes,Yes,25,North,53.0,No,Month-to-month,85.67,5873.11,Credit card,Fiber optic,1.0,16.0,1.0,Got a minor outage last weke Thank you.,11.1,44.0,No,No
5138,C5050,Male,0,No,Yes,33,South,29.0,No,Month-to-month,86.53,7341.68,Electronic check,,,147.0,,"Good service overall, nothing major to complain about Thaank you. Good service overall, nothing major to complain about",47.6,40.0,Yes,Yes
5139,C5051,Female,0,Yes,,31,East,67.0,No,One year,80.99,1456.61,Bank transfer,Fiber optic,3.0,161.0,,"The new router works well, stable connection Priice is a bit high compared to others Good value for teh money",537.6,44.0,No,
5140,C5052,Male,0,No,Yes,36,West,76.0,No,Month-to-month,55.96,1975.69,Credit card,Fiber optic,,,,,67.6,41.0,No,No
5141,C5053,Female,0,Yes,No,49,South,29.0,No,Two year,77.36,,Electronic check,DSL,1.0,61.0,3.0,"Sometimes te speed drops at night No issues lately, satisfied customer ood service overall, nothing major to complain about Occasional hiccups but nthing too bad Thank you.",,43.0,No,Yes
5142,C5054,Female,1,No,No,44,East,79.0,No,Month-to-month,66.23,3238.92,Electronic check,Fiber optic,1.0,31.0,3.0,Support agent was kind and solved my isue quickly,11.9,38.0,No,
5143,C5055,Male,0,No,No,48,West,57.0,Yes,Month-to-month,28.25,1168.27,Electronic check,Fiber optic,2.0,90.0,2.0,"OUTAGES EVERY WEEK, UNACCEPTABLE SERVICE!!!",51.2,43.0,Yes,No
5144,C5056,Female,0,No,No,30,South,19.0,No,Month-to-month,125.2,6587.92,Mailed check,Fiber optic,,,,,71.7,42.0,Yes,Yes
5145,C5057,Male,0,Yes,,13,North,42.0,No,Two year,70.0,721.97,Bank transfer,DSL,2.0,172.0,2.0,"THE NEW ROUTER WORKS WELL, STABLE CONNECTION PRICE IS A BTI HIGH COMPARED TO OTHERS HAPPY WITH THE INTERNET SPEED AND SUPPORT!",,,,
5146,C5058,Male,0,No,No,43,South,48.0,No,Month-to-month,51.73,2465.99,Electronic check,DSL,4.0,123.0,3.0,Got a minor outage last week Average experience so far Price is a bit high compared to others Email support replies after some days,50.9,45.0,Yes,No
5147,C5059,Male,1,,Yes,16,West,64.0,No,Month-to-month,29.23,4.02,Credit card,Fiber optic,2.0,135.0,1.0,"HONESTLY, GOOD SERVIICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT THANK YOU.",50.4,36.0,Yes,Yes
5148,C5060,Female,0,Yes,Yes,26,North,77.0,No,One year,109.0,3313.78,Electronic check,Fiber optic,4.0,112.0,3.0,BILLING IS CLEAR AND CORRECT EACH MONTH THNAK YOU.!,17.3,37.0,Yes,No
5149,C5061,Female,1,Yes,No,47,South,90.0,No,Two year,42.81,1616.86,Credit card,DSL,2.0,44.0,1.0,"Honestly, the new routre works well, stabe connection thank you. Sometimes the speed drops at nnight Support agent was kind and solevd my issue quickly",110.0,40.0,No,No
5150,C5062,Female,0,Yes,Yes,37,South,58.0,No,One year,81.29,5000.21,Electronic check,DSL,1.0,63.0,,"Good service overal, nothing major to complain about",34.1,40.0,Yes,
5151,C5063,Male,0,Yes,Yes,3,West,67.0,Yes,Month-to-month,68.45,522.25,Electronic check,,2.0,167.0,1.0,"Speed never matches what was promised in the contract Outages every week, unacceptable service Thank you. Average experience so far",,38.0,No,No
5152,C5064,Female,1,Yes,No,26,West,40.0,No,Month-to-month,23.17,1019.08,Electronic check,DSL,2.0,105.0,3.0,"GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN BAOUT THANK YOU.",74.0,53.0,No,Yes
5153,C5065,Male,0,Yes,No,15,South,29.0,No,Two year,26.37,,Electronic check,DSL,1.0,11.0,,"Honestly, great service and fair price",12.5,32.0,Yes,No
5154,C5066,Female,0,No,No,66,West,,No,Month-to-month,91.83,75.25,Credit card,Fiber optic,6.0,165.0,1.0,"No issues ately, satisfied customer Sometimes the speed drops at night Honestly, got a minor outage last week thank you. Sometimes the speed drops at night!!!",69.0,38.0,Yes,Yes
5155,C5067,Male,0,,No,28,North,,No,Month-to-month,50.09,1763.08,Bank transfer,Fiber optic,,118.0,2.0,Installation took longer than expected Thank you. Service is okay but could be better Support agent was kind and solvd my issue quickly,21.4,37.0,Yes,No
5156,C5068,Male,0,No,Yes,38,North,73.0,No,One year,122.2,1591.03,Bank transfer,DSL,1.0,105.0,2.0,"Phne line is fine, internet variees Installation took longer than expected Helpful chat support, fast resolution",14.7,48.0,Yes,Yes
5157,C5069,Male,0,No,No,44,West,33.0,No,One year,64.44,1106.78,Electronic check,Fiber optic,0.0,29.0,3.0,"Honestly, service is okay but could be better Email support reples after some days Honestly, everything works ffine for our family",12.5,39.0,Yes,No
5158,C5070,Female,0,Yes,Yes,53,East,75.0,No,Month-to-month,108.25,2191.61,Credit card,,,,,,61.3,43.0,Yes,No
5159,C5071,Male,0,No,No,4,North,89.0,Yes,Month-to-month,24.64,1255.94,Electronic check,DSL,3.0,79.0,5.0,"Latency and disconnects make it impossbile to work Outaegs every week, unacceptable service Thank you.",14.9,39.0,No,No
5160,C5072,Male,0,No,No,72,South,68.0,No,Month-to-month,125.94,,Electronic check,DSL,3.0,56.0,3.0,"Good service ovreall, nothing major to complain about Thank you.",18.8,37.0,Yes,Yes
5161,C5073,Male,1,Yes,No,44,West,23.0,Yes,,,,,,,,,,35.9,41.0,Yes,No
5162,C5073,Male,1,Yes,No,44,West,23.0,Yes,,,,,,,,,,35.9,41.0,Yes,No
5163,C5074,Male,0,Yes,No,46,West,19.0,No,Month-to-month,104.43,3022.13,Electronic check,Fiber optic,1.0,69.0,3.0,upport agent was kind and solved my issue quickly,,44.0,No,Yes
5164,C5075,Male,0,No,No,26,West,79.0,No,Month-to-month,47.13,3181.94,Mailed check,DSL,1.0,77.0,,"Honestly, support agent was kind and solved my issue quickly thank you.",717.9,36.0,Yes,Yes
5165,C5076,Male,1,No,No,13,East,59.0,No,Month-to-month,71.44,5364.04,Credit card,DSL,3.0,114.0,3.0,SERVICE IS OOKAY BUT COULD BE BETTER,,41.0,No,No
5166,C5077,Female,0,No,Yes,69,West,60.0,Yes,Month-to-month,70.85,3768.2,Credit card,DSL,5.0,92.0,5.0,"Billing errors keep happening, I am really tired of this Thank you. Internet is slow and unstable almost every veening",101.1,49.0,Yes,
5167,C5078,Female,0,Yes,No,44,East,69.0,No,Month-to-month,118.02,8692.13,Electronic check,Fiber optic,0.0,146.0,4.0,"HELPFUL CHAT SUPPORT, FAST RSOLUTION",55.3,48.0,Yes,No
5168,C5079,Male,0,No,No,53,East,75.0,No,One year,101.98,7360.77,Credit card,DSL,,150.0,3.0,SOMETIMES THE SPEED DORPS AT NIGHT,3.6,39.0,Yes,No
5169,C5080,Female,0,Yes,No,51,West,37.0,No,Month-to-month,113.55,1868.79,Mailed check,,6.0,76.0,5.0,"Phone line is fine, interrnet varies!",23.0,39.0,No,No
5170,C5081,Female,0,Yes,No,13,South,73.0,No,Month-to-month,91.45,1243.92,Electronic check,Fiber optic,4.0,5.0,4.0,Installation took longger than expected,898.5,38.0,Yes,Yes
5171,C5082,Male,0,Yes,No,41,North,84.0,No,Month-to-month,89.94,4175.47,Electronic check,DSL,,,,,7.4,35.0,No,No
5172,C5083,Male,0,Yes,,11,South,76.0,No,One year,107.89,1181.3,Mailed check,Fiber optic,1.0,131.0,4.0,Sometimes the speed drops at niht Everything works fine for our family,,,,
5173,C5084,Male,0,,Yes,37,East,65.0,No,,,,,,3.0,154.0,4.0,"Honestly, good value ofr the money",27.1,35.0,No,Yes
5174,C5085,Female,0,No,No,60,North,52.0,No,One year,122.58,3510.03,Electronic check,DSL,2.0,87.0,5.0,"Sometimes the speed drops at night Email support replies after some days Honestly, email support replies after some days tank you. Billing is clear and correct each month",25.2,37.0,No,Yes
5175,C5086,Male,0,No,No,32,North,25.0,No,Month-to-month,44.72,589.6,Credit card,DSL,0.0,142.0,2.0,Service is okay ut could be better!,22.4,47.0,Yes,No
5176,C5087,Female,0,Yes,Yes,45,South,49.0,No,One year,122.41,3936.47,Credit card,DSL,2.0,118.0,3.0,Emial support replies after some days Support agent was kind and solved my issue quickly Thank you. Got a minor outage last week!!,58.6,34.0,Yes,No
5177,C5088,Male,1,No,No,18,North,62.0,Yes,,,,,,4.0,167.0,,"INTERNET IS SLOW AND UNSTABLE ALMOST EVERY EENING THANK YOU. OUTAGES EVERY WEEK, UNACCEPTABLE SERVICE",,49.0,Yes,No
5178,C5089,Female,0,No,No,20,East,84.0,No,One year,36.06,,Electronic check,,1.0,29.0,3.0,Billing is clear and correct each mnoth,34.4,35.0,No,No
5179,C5090,Male,0,Yes,No,44,South,,No,Month-to-month,81.21,1435.17,Mailed check,Fiber optic,2.0,172.0,3.0,"Servce is okay but could be better Honestly, good seervice overall, nothing major to complain about Happy with the internet speed and support",33.1,39.0,Yes,Yes
5180,C5091,Male,0,No,Yes,36,North,20.0,No,Month-to-month,129.44,,Mailed check,DSL,1.0,14.0,,"Helpful chat support, fast resoution Thank you.",,,,
5181,C5092,Female,1,No,No,69,East,74.0,No,Month-to-month,57.68,918.56,Bank transfer,Fiber optic,2.0,108.0,3.0,Sometimes he speed drops at night,25.2,29.0,Yes,No
5182,C5093,Female,1,No,No,37,West,82.0,No,Two year,121.1,6421.51,Electronic check,Fiber optic,,,,,66.0,37.0,No,Yes
5183,C5094,Female,0,Yes,No,33,North,37.0,No,Month-to-month,88.97,,Credit card,,1.0,133.0,4.0,"Service is okay but could be better Honestly, goood value for the money Hapyp with the internet speed and support Helpful chat support, fast resolution",17.1,44.0,No,No
5184,C5095,Female,0,No,Yes,19,North,88.0,No,,,,,,3.0,169.0,5.0,Great service and fair rice,63.4,46.0,Yes,No
5185,C5096,Female,0,No,Yes,51,West,58.0,No,Month-to-month,30.02,1312.57,Credit card,,2.0,140.0,2.0,"Happy with the interrnet speed and support Phone line is fine, internet varies",54.7,44.0,Yes,No
5186,C5097,Female,0,Yes,Yes,32,South,18.0,No,Two year,61.55,3095.35,Electronic check,,,,,,8.2,36.0,No,Yes
5187,C5098,Male,0,No,No,22,West,21.0,Yes,,,,,,5.0,164.0,2.0,"Very bad support, no one answers my clls",43.9,49.0,No,No
5188,C5099,Female,0,Yes,Yes,1,South,88.0,Yes,Month-to-month,98.19,3123.17,Electronic check,,,,,,52.8,45.0,No,Yes
5189,C5100,Male,0,No,No,54,North,,No,,,,,,0.0,23.0,2.0,Everything orks fine for our family,,,,
5190,C5101,Male,0,No,Yes,20,North,46.0,Yes,One year,49.32,1523.53,Mailed check,Fiber optic,7.0,161.0,4.0,Installation took longer than expected!!,35.6,33.0,No,Yes
5191,C5102,Female,0,No,Yes,58,North,32.0,No,One year,92.65,1677.61,Credit card,Fiber optic,,,,,56.8,34.0,Yes,No
5192,C5103,Male,0,No,Yes,35,West,36.0,No,Month-to-month,115.75,550.63,Electronic check,Fiber optic,2.0,10.0,3.0,"No isssues lately, satisfied customer Average experience so far",63.4,42.0,No,Yes
5193,C5104,Female,1,Yes,No,70,West,75.0,No,Month-to-month,109.5,,Credit card,,0.0,114.0,3.0,"Honestly, helpful chat support, fast resolutiion",37.4,33.0,No,No
5194,C5105,Female,1,Yes,No,70,West,70.0,Yes,Month-to-month,35.12,940.85,Bank transfer,DSL,3.0,44.0,2.0,Internet is slow and unstable alost every evening,2.5,44.0,No,Yes
5195,C5106,Male,0,No,No,61,West,63.0,No,Two year,69.43,1393.64,Bank transfer,DSL,,,,,36.9,32.0,Yes,No
5196,C5107,Male,0,Yes,No,63,West,35.0,No,One year,85.04,,Bank transfer,Fiber optic,,82.0,3.0,Good value for the money Price is a bit high compared to othesr,,,,
5197,C5108,Female,0,Yes,Yes,61,East,20.0,No,Month-to-month,30.63,1897.14,Credit card,Fiber optic,3.0,167.0,1.0,Everything works fine for our family Everything wworks fine for our family,23.3,31.0,Yes,No
5198,C5108,Female,0,Yes,Yes,61,East,20.0,No,Month-to-month,30.63,1897.14,Credit card,Fiber optic,3.0,167.0,1.0,Everything works fine for our family Everything wworks fine for our family,23.3,31.0,Yes,No
5199,C5109,Female,0,Yes,No,57,West,87.0,No,Month-to-month,27.45,565.93,Electronic check,Fiber optic,2.0,157.0,3.0,Great srevice and fair price,22.1,40.0,No,Yes
5200,C5110,Male,0,Yes,,3,North,39.0,No,Month-to-month,53.48,195.67,Credit card,Fiber optic,0.0,89.0,4.0,"Good esrvice overall, nothing major to complain about",48.5,42.0,No,Yes
5201,C5111,Male,0,No,No,45,South,72.0,No,Month-to-month,77.16,2049.77,Mailed check,Fiber optic,3.0,28.0,1.0,Price is a bit high compared to others Occasional hiccups ut nothing too bad,98.7,40.0,Yes,Yes
5202,C5112,Male,1,No,Yes,15,East,81.0,No,Month-to-month,128.62,2428.59,Electronic check,Fiber optic,1.0,19.0,4.0,Billing is clear and correct each omnth,,38.0,No,No
5203,C5113,Male,0,Yes,No,17,West,58.0,No,Month-to-month,123.28,,Electronic check,DSL,6.0,82.0,1.0,"No issues laely, satisfied customer",,37.0,Yes,No
5204,C5114,Female,1,Yes,Yes,15,East,25.0,No,Month-to-month,68.56,239.32,Electronic check,Fiber optic,3.0,60.0,5.0,"IT WORKS, NOT AMAZING, NOT TERRIBLE THANK YOU.",17.9,31.0,No,No
5205,C5115,Female,0,Yes,Yes,5,West,82.0,No,Month-to-month,23.13,720.24,Bank transfer,Fiber optic,1.0,100.0,5.0,Service is okay buut could be better!!,11.6,40.0,No,No
5206,C5116,Female,1,Yes,Yes,46,South,20.0,No,One year,120.29,7264.49,Electronic check,DSL,3.0,140.0,3.0,appy with the internet speed and support,5.3,34.0,No,No
5207,C5117,Female,0,Yes,Yes,11,East,46.0,No,Two year,73.7,1332.81,Mailed check,DSL,6.0,5.0,3.0,"Phonne line is fine, internet varies Helpful chat support, fast resolution Billing is clear and correct each month No iissues lately, satisfied customer Thank you.!!!",31.3,38.0,Yes,Yes
5208,C5118,Male,0,Yes,No,64,West,87.0,No,Month-to-month,109.43,8388.52,Mailed check,DSL,4.0,118.0,3.0,"Honestly, average experience so far",18.0,51.0,Yes,No
5209,C5119,Male,0,No,No,14,North,35.0,No,Month-to-month,62.05,1674.7,Bank transfer,DSL,1.0,83.0,3.0,"PHONE INE IS FINE, INTERNET VARIES",24.1,45.0,No,Yes
5210,C5119,Male,0,No,No,14,North,35.0,No,Month-to-month,62.05,1674.7,Bank transfer,DSL,1.0,83.0,3.0,"PHONE INE IS FINE, INTERNET VARIES",24.1,45.0,No,Yes
5211,C5120,Female,1,No,No,39,West,,No,One year,120.85,228.49,Credit card,Fiber optic,4.0,43.0,3.0,Happy wiith the internet speed and support Billing is clear and correct ach month Thank you. Happy with the internet speed and support!!,12.9,29.0,No,No
5212,C5121,Female,0,Yes,Yes,67,East,18.0,No,Month-to-month,51.06,1298.72,Electronic check,,2.0,127.0,,Happy with the internte speed and support Thank you. reat service and fair price!,20.9,50.0,Yes,No
5213,C5122,Female,0,No,Yes,55,East,39.0,No,Two year,82.51,5174.22,Electronic check,DSL,3.0,65.0,3.0,"HELPFUL HAT SUPPORT, FAST RESOLUTION THANK YOU. HAPPY WITH THE INTERNET SPEED AND SUPPORT",5.0,41.0,No,Yes
5214,C5123,Female,0,No,No,42,West,40.0,No,Month-to-month,78.2,,Bank transfer,Fiber optic,,,,,96.9,45.0,No,
5215,C5124,Female,0,Yes,No,5,South,25.0,Yes,Month-to-month,50.83,,Electronic check,Fiber optic,2.0,157.0,,"Honestly, too expensive for poor qualitty, thinking to cancel",8.8,48.0,Yes,Yes
5216,C5125,Female,0,Yes,Yes,52,South,,No,One year,47.42,453.12,Electronic check,,2.0,122.0,3.0,Service is okay but could be better Support agent was kind and solved my issue quickly Thank you.,25.0,36.0,Yes,Yes
5217,C5126,Female,1,No,No,22,East,,No,Month-to-month,79.44,5759.48,Credit card,Fiber optic,0.0,68.0,2.0,"Average experience so fra Thank you. It wokrs, not amazing, not terrible",9.1,30.0,No,Yes
5218,C5127,Female,0,Yes,Yes,44,North,79.0,No,Two year,119.02,796.15,Bank transfer,DSL,2.0,81.0,3.0,EMAIL SUPPORT REPLIES AFTER SOME DYAS SOMETIMES THE SPEED DROPS AT NIGHT INSTALLATION TOOK LONGER THAN EXPECTED,1.5,38.0,Yes,Yes
5219,C5128,Female,0,No,No,59,South,36.0,No,Month-to-month,80.79,1943.75,Bank transfer,Fiber optic,5.0,71.0,3.0,OCCASIONAL HICCUPS BUT NOTHING TOO BAD EMIL SUPPORT REPLIES AFTER SOME DAYS,4.7,33.0,No,No
5220,C5129,Male,0,No,Yes,25,South,76.0,No,One year,64.29,2823.64,Electronic check,Fiber optic,2.0,126.0,3.0,"Helpful hcat support, fast resolution",104.5,42.0,Yes,Yes
5221,C5130,Female,0,Yes,Yes,21,West,36.0,No,Month-to-month,115.8,826.91,Bank transfer,DSL,,10.0,5.0,"Honestly, happy with the internet speed and support Great service and fair price Thank you.",2.7,38.0,Yes,No
5222,C5131,Male,0,No,Yes,64,North,39.0,No,,,,,,1.0,178.0,4.0,"Occasionaal hiccups but nothing too ad Honestly, no issues lately, satisfied customer Occasional hiccups but nothing too bad",,,,
5223,C5132,Male,0,No,Yes,68,South,85.0,No,Month-to-month,114.44,431.93,Electronic check,Fiber optic,1.0,95.0,4.0,"It works, not amazing, not terrible Thank you. Occasional hiccups but nothing too bad!!!",28.6,34.0,Yes,No
5224,C5133,Female,0,Yes,Yes,47,West,22.0,No,One year,96.68,5760.36,Credit card,,3.0,81.0,,INSTALLATION TOOK LONGER TAHN EXPECTED,61.9,38.0,No,Yes
5225,C5134,Female,0,Yes,No,35,West,22.0,No,One year,97.2,1843.88,Bank transfer,Fiber optic,2.0,73.0,2.0,Price is a bit high comparde to others,33.0,42.0,Yes,No
5226,C5135,Male,1,No,Yes,7,East,42.0,Yes,Month-to-month,52.87,1155.31,Electronic check,Fiber optic,0.0,112.0,1.0,"I have opened everal tickets and nothing was fixed Billing errors keep happenin, I am really tired of this",69.8,49.0,Yes,No
5227,C5136,Male,0,No,Yes,56,East,41.0,No,Month-to-month,51.74,1972.15,Credit card,Fiber optic,1.0,6.0,3.0,Installation toook longer than expected,69.1,32.0,No,No
5228,C5137,Female,0,No,Yes,52,South,18.0,No,Month-to-month,57.01,1187.96,Electronic check,Fiber optic,2.0,15.0,1.0,"Good service overall, nothing major to complain abut!!!",,,,
5229,C5138,Male,0,No,No,46,South,45.0,No,Two year,112.41,2872.78,Electronic check,,3.0,19.0,3.0,Got a minor outage last weeek!!,43.1,34.0,No,No
5230,C5139,Female,0,Yes,No,9,North,,No,One year,86.54,3256.95,Electronic check,Fiber optic,3.0,153.0,2.0,"Honestly, great ervice and fair price!!!",4.4,40.0,Yes,Yes
5231,C5140,Female,0,Yes,No,58,West,77.0,No,Month-to-month,124.16,1105.99,Credit card,,5.0,70.0,2.0,Everything works finne for our family,39.4,35.0,No,No
5232,C5141,Female,0,Yes,No,23,South,36.0,No,Month-to-month,46.66,929.92,Electronic check,DSL,0.0,28.0,3.0,Installation took longer than exppected Installation took longer than expected,67.7,43.0,Yes,No
5233,C5142,Male,1,Yes,Yes,3,East,31.0,No,One year,120.14,6536.6,Credit card,Fiber optic,1.0,168.0,,"No issues ltely, satisfied customer The new router works well, stable connection",,,,
